gene_name,array,ns,sweden,tcga
AC090984_1,0,0,0,1
AC090985_1,0,0,0,1
AC090987_1,0,0,0,1
AC090993_1,0,0,0,1
AC091013_1,0,0,0,1
AC091021_1,0,0,0,1
AC091027_1,0,0,0,1
AC091027_2,0,0,0,1
AC091042_1,0,0,0,1
AC091043_1,0,0,0,1
AC091044_1,0,0,0,1
AC091045_1,0,0,0,1
AC091046_1,0,0,0,1
AC091046_2,0,0,0,1
AC091047_1,0,0,0,1
AC091053_1,0,0,0,1
AC091053_2,0,0,0,1
AC091057_1,0,0,0,1
AC091057_2,0,0,0,1
AC091057_3,0,0,0,1
AC091059_1,0,0,0,1
AC091059_2,0,0,0,1
AC091060_1,0,0,0,1
AC091062_1,0,0,0,1
AC091073_1,0,0,0,1
AC091076_1,0,0,0,1
AC091078_1,0,0,0,1
AC091078_2,0,0,0,1
AC091078_3,0,0,0,1
AC091096_1,0,0,0,1
AC091096_2,0,0,0,1
AC091100_1,0,0,0,1
AC091114_1,0,0,0,1
AC091117_1,0,0,0,1
AC091117_2,0,0,0,1
AC091132_1,0,0,0,1
AC091132_2,0,0,0,1
AC091132_3,0,0,0,1
AC091132_4,0,0,0,1
AC091132_5,0,0,0,1
AC091132_6,0,0,0,1
AC091133_1,0,0,0,1
AC091133_2,0,0,0,1
AC091133_3,0,0,0,1
AC091133_4,0,0,0,1
AC091133_5,0,0,0,1
AC091135_1,0,0,0,1
AC091138_1,0,0,0,1
AC091144_1,0,0,0,1
AC091144_2,0,0,0,1
AC091147_1,0,0,0,1
AC091151_1,0,0,0,1
AC091152_1,0,0,0,1
AC091152_2,0,0,0,1
AC091152_3,0,0,0,1
AC091152_4,0,0,0,1
AC091153_1,0,0,0,1
AC091153_2,0,0,0,1
AC091153_3,0,0,0,1
AC091153_4,0,0,0,1
AC091163_1,0,0,0,1
AC091163_2,0,0,0,1
AC091163_3,0,0,0,1
AC091167_1,0,0,0,1
AC091167_2,0,0,0,1
AC091167_3,0,0,0,1
AC091167_4,0,0,0,1
AC091167_5,0,0,0,1
AC091167_6,0,0,0,1
AC091167_7,0,0,0,1
AC091170_1,0,0,0,1
AC091173_1,0,0,0,1
AC091175_1,0,0,0,1
AC091178_1,0,0,0,1
AC091178_2,0,0,0,1
AC091179_1,0,0,0,1
AC091179_2,0,0,0,1
AC091179_3,0,0,0,1
AC091180_1,0,0,0,1
AC091180_2,0,0,0,1
AC091180_3,0,0,0,1
AC091180_4,0,0,0,1
AC091180_5,0,0,0,1
AC091181_1,0,0,0,1
AC091182_1,0,0,0,1
AC091182_2,0,0,0,1
AC091185_1,0,0,0,1
AC091193_1,0,0,0,1
AC091198_1,0,0,0,1
AC091212_1,0,0,0,1
AC091230_1,0,0,0,1
AC091231_1,0,0,0,1
AC091271_1,0,0,0,1
AC091286_1,0,0,0,1
AC091304_1,0,0,0,1
AC091304_2,0,0,0,1
AC091304_3,0,0,0,1
AC091304_4,0,0,0,1
AC091304_5,0,0,0,1
AC091304_6,0,0,0,1
AC091304_9,0,0,0,1
AC091305_1,0,0,0,1
AC091305_2,0,0,0,1
AC091390_1,0,0,0,1
AC091390_2,0,0,0,1
AC091390_3,0,0,0,1
AC091390_4,0,0,0,1
AC091393_1,0,0,0,1
AC091429_1,0,0,0,1
AC091435_1,0,0,0,1
AC091435_2,0,0,0,1
AC091488_1,0,0,0,1
AC091489_1,0,0,0,1
AC091489_2,0,0,0,1
AC091492_1,0,0,0,1
AC091493_1,0,0,0,1
AC091515_1,0,0,0,1
AC091516_1,0,0,0,1
AC091534_1,0,0,0,1
AC091544_1,0,0,0,1
AC091544_2,0,0,0,1
AC091544_3,0,0,0,1
AC091544_4,0,0,0,1
AC091544_5,0,0,0,1
AC091544_6,0,0,0,1
AC091544_7,0,0,0,1
AC091544_8,0,0,0,1
AC091551_1,0,0,0,1
AC091563_1,0,0,0,1
AC091564_1,0,0,0,1
AC091564_2,0,0,0,1
AC091564_3,0,0,0,1
AC091564_4,0,0,0,1
AC091564_5,0,0,0,1
AC091564_6,0,0,0,1
AC091564_7,0,0,0,1
AC091588_1,0,0,0,1
AC091588_2,0,0,0,1
AC091588_3,0,0,0,1
AC091607_1,0,0,0,1
AC091614_1,0,0,0,1
AC091675_1,0,0,0,1
AC091685_1,0,0,0,1
AC091685_2,0,0,0,1
AC091691_1,0,0,0,1
AC091691_2,0,0,0,1
AC091705_1,0,0,0,1
AC091729_1,0,0,0,1
AC091729_2,0,0,0,1
AC091729_3,0,0,0,1
AC091730_1,0,0,0,1
AC091736_1,0,0,0,1
AC091768_1,0,0,0,1
AC091769_1,0,0,0,1
AC091770_1,0,0,0,1
AC091799_1,0,0,0,1
AC091804_1,0,0,0,1
AC091805_1,0,0,0,1
AC091805_2,0,0,0,1
AC091806_1,0,0,0,1
AC091807_1,0,0,0,1
AC091808_1,0,0,0,1
AC091810_1,0,0,0,1
AC091812_1,0,0,0,1
AC091812_2,0,0,0,1
AC091812_3,0,0,0,1
AC091814_1,0,0,0,1
AC091819_1,0,0,0,1
AC091819_2,0,0,0,1
AC091820_1,0,0,0,1
AC091820_2,0,0,0,1
AC091825_1,0,0,0,1
AC091826_1,0,0,0,1
AC091826_2,0,0,0,1
AC091834_1,0,0,0,1
AC091839_1,0,0,0,1
AC091849_1,0,0,0,1
AC091849_2,0,0,0,1
AC091860_1,0,0,0,1
AC091860_2,0,0,0,1
AC091862_1,0,0,0,1
AC091868_1,0,0,0,1
AC091868_2,0,0,0,1
AC091874_1,0,0,0,1
AC091874_2,0,0,0,1
AC091874_3,0,0,0,1
AC091885_1,0,0,0,1
AC091885_2,0,0,0,1
AC091887_1,0,0,0,1
AC091891_1,0,0,0,1
AC091893_1,0,0,0,1
AC091895_1,0,0,0,1
AC091901_1,0,0,0,1
AC091903_1,0,0,0,1
AC091905_1,0,0,0,1
AC091905_2,0,0,0,1
AC091905_3,0,0,0,1
AC091905_4,0,0,0,1
AC091906_1,0,0,0,1
AC091912_1,0,0,0,1
AC091912_2,0,0,0,1
AC091917_1,0,0,0,1
AC091917_2,0,0,0,1
AC091917_3,0,0,0,1
AC091925_1,0,0,0,1
AC091925_2,0,0,0,1
AC091931_1,0,0,0,1
AC091932_1,0,0,0,1
AC091932_2,0,0,0,1
AC091932_3,0,0,0,1
AC091932_4,0,0,0,1
AC091939_1,0,0,0,1
AC091940_1,0,0,0,1
AC091941_1,0,0,0,1
AC091944_1,0,0,0,1
AC091946_1,0,0,0,1
AC091946_2,0,0,0,1
AC091948_1,0,0,0,1
AC091951_1,0,0,0,1
AC091951_2,0,0,0,1
AC091951_3,0,0,0,1
AC091951_4,0,0,0,1
AC091953_1,0,0,0,1
AC091953_2,0,0,0,1
AC091953_3,0,0,0,1
AC091953_4,0,0,0,1
AC091953_5,0,0,0,1
AC091959_1,0,0,0,1
AC091959_2,0,0,0,1
AC091959_3,0,0,0,1
AC091962_1,0,0,0,1
AC091965_1,0,0,0,1
AC091965_2,0,0,0,1
AC091965_3,0,0,0,1
AC091965_4,0,0,0,1
AC091965_5,0,0,0,1
AC091976_1,0,0,0,1
AC091979_1,0,0,0,1
AC091979_2,0,0,0,1
AC091980_1,0,0,0,1
AC091980_2,0,0,0,1
AC091982_1,0,0,0,1
AC091982_2,0,0,0,1
AC091982_3,0,0,0,1
AC091982_4,0,0,0,1
AC091987_1,0,0,0,1
AC091996_1,0,0,0,1
AC092001_1,0,0,0,1
AC092013_1,0,0,0,1
AC092017_1,0,0,0,1
AC092017_2,0,0,0,1
AC092028_1,0,0,0,1
AC092032_1,0,0,0,1
AC092035_1,0,0,0,1
AC092042_1,0,0,0,1
AC092042_2,0,0,0,1
AC092042_3,0,0,0,1
AC092045_1,0,0,0,1
AC092047_1,0,0,0,1
AC092053_1,0,0,0,1
AC092059_1,0,0,0,1
AC092066_1,0,0,0,1
AC092067_1,0,0,0,1
AC092068_1,0,0,0,1
AC092068_2,0,0,0,1
AC092068_3,0,0,0,1
AC092069_1,0,0,0,1
AC092070_1,0,0,0,1
AC092070_2,0,0,0,1
AC092070_3,0,0,0,1
AC092070_4,0,0,0,1
AC092071_1,0,0,0,1
AC092073_1,0,0,0,1
AC092078_1,0,0,0,1
AC092078_2,0,0,0,1
AC092079_1,0,0,0,1
AC092098_1,0,0,0,1
AC092100_1,0,0,0,1
AC092104_1,0,0,0,1
AC092106_1,0,0,0,1
AC092106_2,0,0,0,1
AC092106_3,0,0,0,1
AC092111_1,0,0,0,1
AC092111_2,0,0,0,1
AC092112_1,0,0,0,1
AC092114_1,0,0,0,1
AC092115_1,0,0,0,1
AC092115_2,0,0,0,1
AC092115_3,0,0,0,1
AC092117_1,0,0,0,1
AC092117_2,0,0,0,1
AC092118_1,0,0,0,1
AC092118_2,0,0,0,1
AC092119_1,0,0,0,1
AC092119_2,0,0,0,1
AC092119_3,0,0,0,1
AC092120_1,0,0,0,1
AC092120_2,0,0,0,1
AC092120_3,0,0,0,1
AC092121_1,0,0,0,1
AC092123_1,0,0,0,1
AC092123_2,0,0,0,1
AC092125_1,0,0,0,1
AC092127_1,0,0,0,1
AC092127_2,0,0,0,1
AC092130_1,0,0,0,1
AC092131_1,0,0,0,1
AC092132_1,0,0,0,1
AC092132_2,0,0,0,1
AC092133_1,0,0,0,1
AC092134_1,0,0,0,1
AC092134_2,0,0,0,1
AC092135_1,0,0,0,1
AC092135_2,0,0,0,1
AC092135_3,0,0,0,1
AC092138_1,0,0,0,1
AC092138_2,0,0,0,1
AC092139_1,0,0,0,1
AC092139_2,0,0,0,1
AC092139_3,0,0,0,1
AC092139_4,0,0,0,1
AC092140_1,0,0,0,1
AC092140_2,0,0,0,1
AC092142_1,0,0,0,1
AC092142_2,0,0,0,1
AC092143_1,0,0,0,1
AC092143_2,0,0,0,1
AC092143_3,0,0,0,1
AC092143_4,0,0,0,1
AC092145_1,0,0,0,1
AC092155_1,0,0,0,1
AC092155_2,0,0,0,1
AC092159_1,0,0,0,1
AC092159_2,0,0,0,1
AC092159_3,0,0,0,1
AC092159_4,0,0,0,1
AC092162_1,0,0,0,1
AC092162_2,0,0,0,1
AC092162_3,0,0,0,1
AC092164_1,0,0,0,1
AC092167_1,0,0,0,1
AC092168_1,0,0,0,1
AC092168_2,0,0,0,1
AC092170_1,0,0,0,1
AC092171_1,0,0,0,1
AC092171_2,0,0,0,1
AC092171_3,0,0,0,1
AC092171_4,0,0,0,1
AC092171_5,0,0,0,1
AC092175_1,0,0,0,1
AC092183_1,0,0,0,1
AC092184_1,0,0,0,1
AC092185_1,0,0,0,1
AC092198_1,0,0,0,1
AC092264_1,0,0,0,1
AC092265_1,0,0,0,1
AC092266_1,0,0,0,1
AC092268_1,0,0,0,1
AC092278_1,0,0,0,1
AC092279_1,0,0,0,1
AC092279_2,0,0,0,1
AC092284_1,0,0,0,1
AC092287_1,0,0,0,1
AC092295_1,0,0,0,1
AC092295_2,0,0,0,1
AC092296_1,0,0,0,1
AC092296_2,0,0,0,1
AC092296_3,0,0,0,1
AC092301_1,0,0,0,1
AC092316_1,0,0,0,1
AC092324_1,0,0,0,1
AC092325_1,0,0,0,1
AC092326_1,0,0,0,1
AC092326_2,0,0,0,1
AC092327_1,0,0,0,1
AC092327_2,0,0,0,1
AC092329_1,0,0,0,1
AC092329_2,0,0,0,1
AC092332_1,0,0,0,1
AC092335_1,0,0,0,1
AC092336_1,0,0,0,1
AC092337_1,0,0,0,1
AC092338_1,0,0,0,1
AC092338_2,0,0,0,1
AC092343_1,0,0,0,1
AC092349_1,0,0,0,1
AC092354_1,0,0,0,1
AC092354_2,0,0,0,1
AC092364_1,0,0,0,1
AC092364_2,0,0,0,1
AC092368_1,0,0,0,1
AC092368_2,0,0,0,1
AC092368_3,0,0,0,1
AC092373_1,0,0,0,1
AC092375_1,0,0,0,1
AC092375_2,0,0,0,1
AC092375_3,0,0,0,1
AC092376_1,0,0,0,1
AC092376_2,0,0,0,1
AC092378_1,0,0,0,1
AC092378_2,0,0,0,1
AC092384_1,0,0,0,1
AC092384_2,0,0,0,1
AC092384_3,0,0,0,1
AC092393_1,0,0,0,1
AC092418_1,0,0,0,1
AC092421_1,0,0,0,1
AC092422_1,0,0,0,1
AC092423_1,0,0,0,1
AC092427_1,0,0,0,1
AC092431_1,0,0,0,1
AC092431_2,0,0,0,1
AC092435_1,0,0,0,1
AC092435_2,0,0,0,1
AC092435_3,0,0,0,1
AC092435_4,0,0,0,1
AC092436_1,0,0,0,1
AC092436_2,0,0,0,1
AC092436_3,0,0,0,1
AC092436_4,0,0,0,1
AC092437_1,0,0,0,1
AC092440_1,0,0,0,1
AC092447_1,0,0,0,1
AC092447_10,0,0,0,1
AC092447_2,0,0,0,1
AC092447_3,0,0,0,1
AC092447_4,0,0,0,1
AC092447_5,0,0,0,1
AC092447_6,0,0,0,1
AC092447_7,0,0,0,1
AC092447_8,0,0,0,1
AC092447_9,0,0,0,1
AC092451_1,0,0,0,1
AC092451_2,0,0,0,1
AC092451_3,0,0,0,1
AC092468_1,0,0,0,1
AC092470_1,0,0,0,1
AC092471_1,0,0,0,1
AC092473_1,0,0,0,1
AC092474_1,0,0,0,1
AC092474_2,0,0,0,1
AC092474_3,0,0,0,1
AC092484_1,0,0,0,1
AC092490_1,0,0,0,1
AC092490_2,0,0,0,1
AC092490_3,0,0,0,1
AC092506_1,0,0,0,1
AC092535_1,0,0,0,1
AC092535_2,0,0,0,1
AC092535_3,0,0,0,1
AC092535_4,0,0,0,1
AC092542_1,0,0,0,1
AC092546_1,0,0,0,1
AC092552_1,0,0,0,1
AC092567_1,0,0,0,1
AC092568_1,0,0,0,1
AC092569_1,0,0,0,1
AC092570_1,0,0,0,1
AC092570_2,0,0,0,1
AC092570_3,0,0,0,1
AC092573_1,0,0,0,1
AC092573_2,0,0,0,1
AC092574_1,0,0,0,1
AC092574_2,0,0,0,1
AC092580_1,0,0,0,1
AC092580_2,0,0,0,1
AC092580_3,0,0,0,1
AC092587_1,0,0,0,1
AC092590_1,0,0,0,1
AC092593_1,0,0,0,1
AC092593_2,0,0,0,1
AC092597_1,0,0,0,1
AC092598_1,0,0,0,1
AC092601_1,0,0,0,1
AC092608_1,0,0,0,1
AC092608_2,0,0,0,1
AC092608_3,0,0,0,1
AC092610_1,0,0,0,1
AC092611_1,0,0,0,1
AC092611_2,0,0,0,1
AC092611_3,0,0,0,1
AC092612_1,0,0,0,1
AC092614_1,0,0,0,1
AC092620_1,0,0,0,1
AC092620_2,0,0,0,1
AC092620_3,0,0,0,1
AC092625_1,0,0,0,1
AC092628_1,0,0,0,1
AC092628_2,0,0,0,1
AC092634_1,0,0,0,1
AC092634_2,0,0,0,1
AC092634_3,0,0,0,1
AC092634_4,0,0,0,1
AC092634_5,0,0,0,1
AC092634_6,0,0,0,1
AC092634_7,0,0,0,1
AC092636_1,0,0,0,1
AC092637_1,0,0,0,1
AC092638_1,0,0,0,1
AC092638_2,0,0,0,1
AC092639_1,0,0,0,1
AC092641_1,0,0,0,1
AC092642_1,0,0,0,1
AC092645_1,0,0,0,1
AC092646_1,0,0,0,1
AC092646_2,0,0,0,1
AC092647_1,0,0,0,1
AC092647_2,0,0,0,1
AC092647_3,0,0,0,1
AC092647_4,0,0,0,1
AC092647_5,0,0,0,1
AC092648_1,0,0,0,1
AC092650_1,0,0,0,1
AC092650_2,0,0,0,1
AC092651_1,0,0,0,1
AC092652_1,0,0,0,1
AC092652_2,0,0,0,1
AC092653_1,0,0,0,1
AC092653_2,0,0,0,1
AC092656_1,0,0,0,1
AC092658_1,0,0,0,1
AC092660_1,0,0,0,1
AC092666_1,0,0,0,1
AC092666_2,0,0,0,1
AC092667_1,0,0,0,1
AC092669_1,0,0,0,1
AC092673_1,0,0,0,1
AC092674_1,0,0,0,1
AC092675_1,0,0,0,1
AC092675_2,0,0,0,1
AC092681_1,0,0,0,1
AC092681_2,0,0,0,1
AC092681_3,0,0,0,1
AC092683_1,0,0,0,1
AC092683_2,0,0,0,1
AC092685_1,0,0,0,1
AC092687_1,0,0,0,1
AC092687_2,0,0,0,1
AC092687_3,0,0,0,1
AC092691_1,0,0,0,1
AC092691_2,0,0,0,1
AC092691_3,0,0,0,1
AC092692_1,0,0,0,1
AC092701_1,0,0,0,1
AC092709_1,0,0,0,1
AC092718_1,0,0,0,1
AC092718_2,0,0,0,1
AC092718_3,0,0,0,1
AC092718_4,0,0,0,1
AC092718_5,0,0,0,1
AC092718_6,0,0,0,1
AC092718_7,0,0,0,1
AC092720_1,0,0,0,1
AC092720_2,0,0,0,1
AC092723_1,0,0,0,1
AC092723_2,0,0,0,1
AC092724_1,0,0,0,1
AC092725_1,0,0,0,1
AC092725_2,0,0,0,1
AC092745_1,0,0,0,1
AC092745_2,0,0,0,1
AC092745_3,0,0,0,1
AC092746_1,0,0,0,1
AC092747_1,0,0,0,1
AC092747_2,0,0,0,1
AC092747_3,0,0,0,1
AC092747_4,0,0,0,1
AC092754_1,0,0,0,1
AC092754_2,0,0,0,1
AC092755_1,0,0,0,1
AC092755_2,0,0,0,1
AC092756_1,0,0,0,1
AC092757_1,0,0,0,1
AC092757_2,0,0,0,1
AC092757_3,0,0,0,1
AC092769_1,0,0,0,1
AC092783_1,0,0,0,1
AC092794_1,0,0,0,1
AC092794_2,0,0,0,1
AC092798_1,0,0,0,1
AC092800_1,0,0,0,1
AC092801_1,0,0,0,1
AC092802_1,0,0,0,1
AC092802_2,0,0,0,1
AC092802_3,0,0,0,1
AC092803_1,0,0,0,1
AC092803_2,0,0,0,1
AC092807_1,0,0,0,1
AC092807_2,0,0,0,1
AC092809_1,0,0,0,1
AC092809_2,0,0,0,1
AC092809_3,0,0,0,1
AC092809_4,0,0,0,1
AC092810_1,0,0,0,1
AC092810_2,0,0,0,1
AC092810_3,0,0,0,1
AC092811_1,0,0,0,1
AC092813_1,0,0,0,1
AC092813_2,0,0,0,1
AC092814_1,0,0,0,1
AC092818_1,0,0,0,1
AC092819_1,0,0,0,1
AC092821_1,0,0,0,1
AC092821_2,0,0,0,1
AC092824_1,0,0,0,1
AC092828_1,0,0,0,1
AC092832_1,0,0,0,1
AC092832_2,0,0,0,1
AC092834_1,0,0,0,1
AC092835_1,0,0,0,1
AC092839_1,0,0,0,1
AC092839_2,0,0,0,1
AC092849_1,0,0,0,1
AC092849_2,0,0,0,1
AC092850_1,0,0,0,1
AC092850_2,0,0,0,1
AC092851_1,0,0,0,1
AC092862_1,0,0,0,1
AC092865_1,0,0,0,1
AC092865_2,0,0,0,1
AC092865_3,0,0,0,1
AC092865_4,0,0,0,1
AC092865_5,0,0,0,1
AC092868_1,0,0,0,1
AC092868_2,0,0,0,1
AC092868_3,0,0,0,1
AC092881_1,0,0,0,1
AC092892_1,0,0,0,1
AC092894_1,0,0,0,1
AC092896_1,0,0,0,1
AC092902_1,0,0,0,1
AC092902_2,0,0,0,1
AC092902_3,0,0,0,1
AC092903_1,0,0,0,1
AC092903_2,0,0,0,1
AC092905_1,0,0,0,1
AC092910_1,0,0,0,1
AC092910_2,0,0,0,1
AC092910_3,0,0,0,1
AC092916_1,0,0,0,1
AC092916_2,0,0,0,1
AC092919_1,0,0,0,1
AC092919_2,0,0,0,1
AC092920_1,0,0,0,1
AC092924_1,0,0,0,1
AC092925_1,0,0,0,1
AC092933_1,0,0,0,1
AC092941_1,0,0,0,1
AC092941_2,0,0,0,1
AC092943_1,0,0,0,1
AC092944_1,0,0,0,1
AC092944_2,0,0,0,1
AC092952_1,0,0,0,1
AC092953_1,0,0,0,1
AC092953_2,0,0,0,1
AC092954_1,0,0,0,1
AC092954_2,0,0,0,1
AC092957_1,0,0,0,1
AC092958_1,0,0,0,1
AC092958_2,0,0,0,1
AC092960_1,0,0,0,1
AC092964_1,0,0,0,1
AC092965_1,0,0,0,1
AC092966_1,0,0,0,1
AC092967_1,0,0,0,1
AC092978_1,0,0,0,1
AC092979_1,0,0,0,1
AC092989_1,0,0,0,1
AC092991_1,0,0,0,1
AC092994_1,0,0,0,1
AC092999_1,0,0,0,1
AC093001_1,0,0,0,1
AC093004_1,0,0,0,1
AC093010_1,0,0,0,1
AC093010_2,0,0,0,1
AC093010_3,0,0,0,1
AC093012_1,0,0,0,1
AC093014_1,0,0,0,1
AC093019_1,0,0,0,1
AC093019_2,0,0,0,1
AC093023_1,0,0,0,1
AC093025_1,0,0,0,1
AC093027_1,0,0,0,1
AC093028_1,0,0,0,1
AC093063_1,0,0,0,1
AC093072_1,0,0,0,1
AC093074_1,0,0,0,1
AC093083_1,0,0,0,1
AC093084_1,0,0,0,1
AC093106_1,0,0,0,1
AC093106_2,0,0,0,1
AC093107_1,0,0,0,1
AC093107_2,0,0,0,1
AC093110_1,0,0,0,1
AC093117_1,0,0,0,1
AC093142_1,0,0,0,1
AC093151_1,0,0,0,1
AC093151_2,0,0,0,1
AC093151_3,0,0,0,1
AC093152_1,0,0,0,1
AC093155_1,0,0,0,1
AC093155_2,0,0,0,1
AC093155_3,0,0,0,1
AC093156_1,0,0,0,1
AC093157_1,0,0,0,1
AC093157_2,0,0,0,1
AC093158_1,0,0,0,1
AC093159_1,0,0,0,1
AC093159_2,0,0,0,1
AC093162_1,0,0,0,1
AC093162_2,0,0,0,1
AC093166_1,0,0,0,1
AC093166_2,0,0,0,1
AC093166_3,0,0,0,1
AC093166_4,0,0,0,1
AC093206_1,0,0,0,1
AC093214_1,0,0,0,1
AC093225_1,0,0,0,1
AC093227_1,0,0,0,1
AC093227_2,0,0,0,1
AC093227_3,0,0,0,1
AC093248_1,0,0,0,1
AC093249_1,0,0,0,1
AC093249_2,0,0,0,1
AC093249_3,0,0,0,1
AC093249_4,0,0,0,1
AC093249_5,0,0,0,1
AC093249_6,0,0,0,1
AC093259_1,0,0,0,1
AC093267_1,0,0,0,1
AC093270_1,0,0,0,1
AC093270_2,0,0,0,1
AC093274_1,0,0,0,1
AC093278_1,0,0,0,1
AC093278_2,0,0,0,1
AC093281_1,0,0,0,1
AC093281_2,0,0,0,1
AC093283_1,0,0,0,1
AC093286_1,0,0,0,1
AC093292_1,0,0,0,1
AC093297_1,0,0,0,1
AC093297_2,0,0,0,1
AC093297_3,0,0,0,1
AC093300_1,0,0,0,1
AC093303_1,0,0,0,1
AC093305_1,0,0,0,1
AC093311_1,0,0,0,1
AC093323_1,0,0,0,1
AC093323_2,0,0,0,1
AC093325_1,0,0,0,1
AC093326_1,0,0,0,1
AC093330_1,0,0,0,1
AC093330_2,0,0,0,1
AC093331_1,0,0,0,1
AC093331_2,0,0,0,1
AC093334_1,0,0,0,1
AC093367_1,0,0,0,1
AC093382_1,0,0,0,1
AC093388_1,0,0,0,1
AC093390_1,0,0,0,1
AC093392_1,0,0,0,1
AC093392_2,0,0,0,1
AC093414_1,0,0,0,1
AC093422_1,0,0,0,1
AC093422_2,0,0,0,1
AC093422_3,0,0,0,1
AC093423_1,0,0,0,1
AC093423_2,0,0,0,1
AC093423_3,0,0,0,1
AC093424_1,0,0,0,1
AC093426_1,0,0,0,1
AC093433_1,0,0,0,1
AC093458_1,0,0,0,1
AC093458_2,0,0,0,1
AC093459_1,0,0,0,1
AC093462_1,0,0,0,1
AC093484_1,0,0,0,1
AC093484_2,0,0,0,1
AC093484_3,0,0,0,1
AC093484_4,0,0,0,1
AC093484_5,0,0,0,1
AC093495_1,0,0,0,1
AC093496_1,0,0,0,1
AC093503_1,0,0,0,1
AC093503_2,0,0,0,1
AC093503_3,0,0,0,1
AC093510_1,0,0,0,1
AC093510_2,0,0,0,1
AC093512_1,0,0,0,1
AC093515_1,0,0,0,1
AC093519_1,0,0,0,1
AC093520_1,0,0,0,1
AC093520_2,0,0,0,1
AC093523_1,0,0,0,1
AC093524_1,0,0,0,1
AC093525_1,0,0,0,1
AC093525_10,0,0,0,1
AC093525_2,0,0,0,1
AC093525_3,0,0,0,1
AC093525_4,0,0,0,1
AC093525_5,0,0,0,1
AC093525_6,0,0,0,1
AC093525_7,0,0,0,1
AC093525_8,0,0,0,1
AC093525_9,0,0,0,1
AC093534_1,0,0,0,1
AC093534_2,0,0,0,1
AC093535_1,0,0,0,1
AC093535_2,0,0,0,1
AC093536_1,0,0,0,1
AC093536_2,0,0,0,1
AC093567_1,0,0,0,1
AC093578_1,0,0,0,1
AC093579_1,0,0,0,1
AC093580_1,0,0,0,1
AC093581_1,0,0,0,1
AC093582_1,0,0,0,1
AC093583_1,0,0,0,1
AC093585_1,0,0,0,1
AC093591_1,0,0,0,1
AC093591_2,0,0,0,1
AC093599_1,0,0,0,1
AC093607_1,0,0,0,1
AC093609_1,0,0,0,1
AC093616_1,0,0,0,1
AC093620_1,0,0,0,1
AC093627_1,0,0,0,1
AC093627_2,0,0,0,1
AC093627_3,0,0,0,1
AC093627_4,0,0,0,1
AC093627_5,0,0,0,1
AC093627_6,0,0,0,1
AC093627_7,0,0,0,1
AC093635_1,0,0,0,1
AC093639_1,0,0,0,1
AC093642_1,0,0,0,1
AC093642_2,0,0,0,1
AC093648_1,0,0,0,1
AC093655_1,0,0,0,1
AC093655_2,0,0,0,1
AC093663_1,0,0,0,1
AC093663_2,0,0,0,1
AC093664_1,0,0,0,1
AC093668_1,0,0,0,1
AC093668_2,0,0,0,1
AC093671_1,0,0,0,1
AC093673_1,0,0,0,1
AC093673_2,0,0,0,1
AC093677_1,0,0,0,1
AC093677_2,0,0,0,1
AC093689_1,0,0,0,1
AC093690_1,0,0,0,1
AC093698_1,0,0,0,1
AC093698_2,0,0,0,1
AC093700_1,0,0,0,1
AC093702_1,0,0,0,1
AC093714_1,0,0,0,1
AC093714_2,0,0,0,1
AC093716_1,0,0,0,1
AC093719_1,0,0,0,1
AC093720_1,0,0,0,1
AC093722_1,0,0,0,1
AC093724_1,0,0,0,1
AC093725_1,0,0,0,1
AC093725_2,0,0,0,1
AC093726_1,0,0,0,1
AC093726_2,0,0,0,1
AC093729_1,0,0,0,1
AC093730_1,0,0,0,1
AC093732_1,0,0,0,1
AC093732_2,0,0,0,1
AC093734_1,0,0,0,1
AC093752_1,0,0,0,1
AC093752_2,0,0,0,1
AC093752_3,0,0,0,1
AC093755_1,0,0,0,1
AC093763_1,0,0,0,1
AC093763_2,0,0,0,1
AC093765_1,0,0,0,1
AC093766_1,0,0,0,1
AC093767_1,0,0,0,1
AC093768_1,0,0,0,1
AC093770_1,0,0,0,1
AC093772_1,0,0,0,1
AC093775_1,0,0,0,1
AC093783_1,0,0,0,1
AC093787_1,0,0,0,1
AC093788_1,0,0,0,1
AC093789_1,0,0,0,1
AC093797_1,0,0,0,1
AC093799_1,0,0,0,1
AC093799_2,0,0,0,1
AC093801_1,0,0,0,1
AC093801_2,0,0,0,1
AC093802_1,0,0,0,1
AC093802_2,0,0,0,1
AC093809_1,0,0,0,1
AC093810_1,0,0,0,1
AC093813_1,0,0,0,1
AC093815_1,0,0,0,1
AC093816_1,0,0,0,1
AC093817_1,0,0,0,1
AC093821_1,0,0,0,1
AC093824_1,0,0,0,1
AC093826_1,0,0,0,1
AC093826_2,0,0,0,1
AC093827_1,0,0,0,1
AC093827_2,0,0,0,1
AC093827_3,0,0,0,1
AC093829_1,0,0,0,1
AC093831_1,0,0,0,1
AC093831_2,0,0,0,1
AC093833_1,0,0,0,1
AC093835_1,0,0,0,1
AC093838_1,0,0,0,1
AC093840_1,0,0,0,1
AC093843_1,0,0,0,1
AC093844_1,0,0,0,1
AC093849_1,0,0,0,1
AC093850_1,0,0,0,1
AC093852_1,0,0,0,1
AC093853_1,0,0,0,1
AC093857_1,0,0,0,1
AC093864_1,0,0,0,1
AC093865_1,0,0,0,1
AC093870_1,0,0,0,1
AC093871_1,0,0,0,1
AC093875_1,0,0,0,1
AC093878_1,0,0,0,1
AC093879_1,0,0,0,1
AC093879_2,0,0,0,1
AC093890_1,0,0,0,1
